date,symbol,twitterPosts,twitterComments,twitterLikes,twitterImpressions,twitterSentiment
2022-07-15,META,1130.0,218168.0,237891.0,4398493.0,0.5395708333333333
2022-07-15,MNST,58.0,73.0,672.0,775164.0,0.5768714285714286
2022-07-15,MO,126.0,230.0,1057.0,712764.0,0.5104650000000001
2022-07-15,MPC,33.0,34.0,311.0,369257.0,0.4933045454545455
2022-07-15,MRNA,265.0,1001.0,3688.0,1414013.0,0.5310166666666667
2022-07-15,MRO,37.0,36.0,223.0,208845.0,0.40321578947368425
2022-07-15,MSFT,748.0,5820.0,37042.0,13498594.0,0.551775
2022-07-15,MU,441.0,4776.0,33876.0,2920579.0,0.49546666666666667
2022-07-15,NCLH,218.0,607.0,224.0,362759.0,0.5132
2022-07-15,NFLX,940.0,4278.0,29314.0,6845640.0,0.5637666666666666
2022-07-15,NKE,179.0,158.0,1788.0,746517.0,0.6023318181818182
2022-07-15,NVDA,5579.0,7758731.0,27023170.0,15004960.0,0.5639125
2022-07-15,OXY,287.0,782.0,5108.0,2618559.0,0.5409666666666667
2022-07-15,PEP,128.0,1417.0,7478.0,590638.0,0.51675
2022-07-15,PFE,274.0,1472.0,7964.0,1416534.0,0.5463041666666667
2022-07-15,PG,131.0,2171.0,9976.0,1022972.0,0.5714
2022-07-15,PM,88.0,337.0,1869.0,1100550.0,0.4763294117647059
2022-07-15,PYPL,423.0,15861.0,66949.0,1927109.0,0.5657249999999999
2022-07-15,RCL,248.0,707.0,289.0,648988.0,0.4253157894736842
2022-07-15,REGN,31.0,28.0,45.0,107819.0,0.47449285714285716
2022-07-15,SLB,74.0,147.0,312.0,918447.0,0.49076363636363635
2022-07-15,STZ,38.0,86.0,442.0,551078.0,0.4406611111111111
2022-07-15,T,313.0,15158.0,40594.0,1791016.0,0.5662333333333333
2022-07-15,TMO,31.0,40.0,252.0,306417.0,0.5082444444444445
2022-07-15,TSLA,3521.0,50779.0,373442.0,24013017.0,0.5379333333333333
2022-07-15,TSN,30.0,6.0,4.0,26215.0,0.5199909090909091
2022-07-15,V,578.0,260336.0,1976598.0,2398098.0,0.5433083333333334
2022-07-15,XOM,363.0,16005.0,43495.0,1279352.0,0.5810333333333334
2022-07-16,A,46.0,10.0,27.0,27353.0,0.5449
2022-07-16,AAL,338.0,33702.0,90550.0,1470159.0,0.4331958333333334
2022-07-16,AAPL,797.0,38980.0,236786.0,4047847.0,0.5679041666666667
2022-07-16,ABBV,62.0,791.0,5764.0,376635.0,0.4484842105263158
2022-07-16,ABT,251.0,29363.0,78972.0,1463097.0,0.41524
2022-07-16,AES,25.0,3.0,12.0,581599.0,0.38454375
2022-07-16,AMD,382.0,8679.0,26698.0,2237837.0,0.5478791666666667
2022-07-16,AMZN,687.0,26600.0,167976.0,2808418.0,0.5453416666666667
2022-07-16,ATVI,25.0,75.0,425.0,116472.0,0.30184500000000003
2022-07-16,AVGO,50.0,584.0,3604.0,163652.0,0.45765
2022-07-16,BA,245.0,15152.0,58552.0,1533007.0,0.46415416666666665
2022-07-16,BIIB,36.0,282.0,1808.0,1384588.0,0.39966875
2022-07-16,BKR,250.0,41826.0,112954.0,872533.0,0.3186842105263158
2022-07-16,BMY,111.0,411.0,2653.0,198544.0,0.5625555555555555
2022-07-16,C,378.0,716.0,4336.0,2854516.0,0.5528291666666667
2022-07-16,CCL,91.0,195.0,760.0,346225.0,0.3942409090909091
2022-07-16,CRM,102.0,12290.0,84804.0,161171.0,0.6356125
2022-07-16,CVX,230.0,640.0,3673.0,1607685.0,0.5831958333333334
2022-07-16,DAL,84.0,99.0,141.0,395650.0,0.4895904761904762
2022-07-16,DG,62.0,165.0,472.0,584459.0,0.6749521739130434
2022-07-16,DIS,238.0,19479.0,105474.0,592016.0,0.5260041666666667
2022-07-16,DVN,118.0,10204.0,31090.0,394398.0,0.3903956521739131
2022-07-16,EBAY,24.0,9.0,52.0,194424.0,0.4694235294117647
2022-07-16,ENPH,70.0,198.0,842.0,191982.0,0.42895909090909085
2022-07-16,ES,175.0,828.0,6576.0,474299.0,0.5624625
2022-07-16,F,238.0,9182.0,27887.0,878237.0,0.5192833333333333
2022-07-16,FCX,275.0,35877.0,96187.0,1019400.0,0.46379130434782606
2022-07-16,GOOG,197.0,945.0,5002.0,420278.0,0.5690333333333334
2022-07-16,GOOGL,504.0,23876.0,133140.0,2335078.0,0.5503
2022-07-16,GS,372.0,36328.0,97828.0,1817678.0,0.5330750000000001
2022-07-16,HON,31.0,34.0,157.0,112293.0,0.49644375
2022-07-16,INTC,220.0,4780.0,26935.0,1030270.0,0.5032916666666667
2022-07-16,JNJ,418.0,32276.0,92063.0,2672386.0,0.4479333333333333
2022-07-16,JPM,390.0,20956.0,96108.0,1489724.0,0.5446041666666667
2022-07-16,KEY,109.0,205.0,1049.0,777780.0,0.6122000000000001
2022-07-16,KO,143.0,10324.0,50173.0,659489.0,0.5731791666666667
2022-07-16,L,25.0,0.0,15.0,106345.0,0.187
2022-07-16,LMT,277.0,35608.0,96340.0,1080998.0,0.4231666666666667
2022-07-16,MA,31.0,147.0,910.0,78797.0,0.5592888888888888
2022-07-16,MDT,280.0,6881.0,34403.0,2386136.0,0.5331391304347826
2022-07-16,META,834.0,340538.0,367422.0,1683389.0,0.5177166666666667
2022-07-16,MNST,39.0,32.0,199.0,723498.0,0.4063588235294118
2022-07-16,MO,111.0,884.0,5679.0,319849.0,0.5127291666666667
2022-07-16,MRNA,92.0,617.0,2144.0,387614.0,0.49419583333333333
2022-07-16,MRO,22.0,37.0,57.0,70670.0,0.3778947368421052
2022-07-16,MSFT,556.0,29517.0,148216.0,2318794.0,0.5684833333333333
2022-07-16,MU,150.0,11502.0,77512.0,436800.0,0.441775
2022-07-16,NCLH,63.0,107.0,103.0,143357.0,0.28651875
2022-07-16,NFLX,702.0,20457.0,95759.0,4969447.0,0.52665
2022-07-16,NKE,56.0,75.0,490.0,383184.0,0.4695578947368421
2022-07-16,NUE,239.0,35660.0,96927.0,1142531.0,0.23448666666666668
2022-07-16,NVDA,5923.0,18298192.0,73923923.0,9604983.0,0.5482458333333333
2022-07-16,OXY,122.0,541.0,3433.0,593493.0,0.5303083333333333
2022-07-16,PEP,46.0,598.0,4418.0,189988.0,0.4886111111111111
2022-07-16,PFE,138.0,1174.0,4922.0,2083367.0,0.5189833333333334
2022-07-16,PG,81.0,1331.0,8266.0,346631.0,0.49120869565217395
2022-07-16,PM,249.0,31438.0,85618.0,1182946.0,0.4050388888888889
2022-07-16,PYPL,195.0,19326.0,105662.0,921395.0,0.49511666666666665
2022-07-16,RCL,61.0,110.0,116.0,149223.0,0.23113999999999998
2022-07-16,REGN,24.0,64.0,63.0,320479.0,0.45535333333333333
2022-07-16,SLB,255.0,36810.0,99671.0,1103413.0,0.42547391304347826
2022-07-16,T,354.0,33637.0,90057.0,1452749.0,0.5894083333333333
2022-07-16,TSLA,2675.0,376528.0,844457.0,8562307.0,0.5374666666666666
2022-07-16,V,189.0,62982.0,469146.0,1312848.0,0.5228
2022-07-16,XOM,169.0,8862.0,25275.0,420622.0,0.47202083333333333
2022-07-17,A,60.0,27.0,168.0,141568.0,0.5366130434782609
2022-07-17,AAL,393.0,30878.0,86976.0,2347870.0,0.5048416666666666
2022-07-17,AAPL,964.0,27230.0,154926.0,4333038.0,0.5621041666666666
2022-07-17,ABBV,62.0,421.0,3357.0,204450.0,0.4584666666666667
2022-07-17,ABT,267.0,34897.0,98352.0,2809815.0,0.32332500000000003
2022-07-17,AMD,464.0,4119.0,16319.0,2499207.0,0.5599416666666667
2022-07-17,AMZN,537.0,9979.0,68295.0,1799977.0,0.5656125
2022-07-17,ATVI,36.0,34.0,146.0,36737.0,0.44409333333333334
2022-07-17,AVGO,33.0,447.0,2166.0,135760.0,0.30831875
2022-07-17,BA,310.0,6260.0,17187.0,1522684.0,0.5263041666666667
2022-07-17,BIIB,39.0,386.0,1837.0,959752.0,0.3944
2022-07-17,BKR,206.0,36885.0,101765.0,1995610.0,0.197875
2022-07-17,BMY,34.0,50.0,239.0,35577.0,0.44229444444444443
2022-07-17,C,333.0,284.0,1577.0,2516203.0,0.6014
2022-07-17,CCL,90.0,53.0,176.0,273051.0,0.4633272727272727
2022-07-17,CMG,28.0,29.0,224.0,10686.0,0.424125
2022-07-17,CRM,111.0,8062.0,50296.0,325198.0,0.5588619047619048
2022-07-17,CVX,170.0,472.0,2554.0,1031727.0,0.5874458333333333
2022-07-17,DAL,157.0,191.0,1990.0,1634801.0,0.48748636363636366
2022-07-17,DG,89.0,337.0,1618.0,521716.0,0.6006090909090909
2022-07-17,DIS,285.0,12707.0,60739.0,1296367.0,0.5402416666666666
2022-07-17,DVN,56.0,9655.0,24921.0,87563.0,0.3380714285714286
2022-07-17,EA,35.0,7.0,29.0,46572.0,0.49431764705882353
2022-07-17,EBAY,30.0,5.0,19.0,43445.0,0.5375588235294118
2022-07-17,ENPH,48.0,164.0,1193.0,230231.0,0.46325
2022-07-17,ES,272.0,1597.0,14314.0,866499.0,0.5369541666666667
2022-07-17,F,291.0,7774.0,23653.0,1326685.0,0.532025
2022-07-17,FCX,268.0,41417.0,114534.0,2260175.0,0.3296
2022-07-17,GILD,46.0,42.0,151.0,78499.0,0.49198421052631575
2022-07-17,GOOG,328.0,1621.0,9450.0,2001998.0,0.5075708333333333
2022-07-17,GOOGL,439.0,14637.0,73925.0,2658029.0,0.5229583333333333
2022-07-17,GS,491.0,35193.0,98495.0,4283974.0,0.49088333333333334
2022-07-17,INTC,167.0,1819.0,11172.0,672722.0,0.5085869565217391
2022-07-17,JNJ,452.0,33689.0,99720.0,4812511.0,0.4439458333333333
2022-07-17,JPM,212.0,7148.0,33335.0,729506.0,0.5432708333333334
2022-07-17,K,31.0,24.0,145.0,68038.0,0.5207857142857143
2022-07-17,KEY,50.0,318.0,1295.0,177219.0,0.6557714285714286
2022-07-17,KO,141.0,10119.0,29918.0,419202.0,0.5057347826086956
2022-07-17,L,35.0,2.0,20.0,233746.0,0.6113636363636363
2022-07-17,LMT,360.0,40670.0,114537.0,4137501.0,0.38962499999999994
2022-07-17,MA,29.0,82.0,298.0,27971.0,0.4712882352941177
2022-07-17,MDT,117.0,235.0,999.0,1149457.0,0.5469421052631579
2022-07-17,META,685.0,159175.0,313666.0,2704827.0,0.5222375
2022-07-17,MNST,36.0,160.0,598.0,243738.0,0.5317000000000001
2022-07-17,MO,89.0,750.0,4324.0,142759.0,0.5354272727272726
2022-07-17,MRNA,118.0,1198.0,3907.0,322544.0,0.501795652173913
2022-07-17,MRO,26.0,8.0,8.0,34330.0,0.4470157894736842
2022-07-17,MSFT,506.0,9142.0,46919.0,1782645.0,0.575025
2022-07-17,MU,194.0,6668.0,45801.0,779710.0,0.5563454545454545
2022-07-17,NCLH,39.0,16.0,38.0,160293.0,0.2777777777777778
2022-07-17,NFLX,814.0,26513.0,118130.0,8905167.0,0.4901166666666667
2022-07-17,NKE,117.0,1185.0,6750.0,571353.0,0.4849136363636364
2022-07-17,NUE,233.0,35966.0,100696.0,2773457.0,0.23609166666666667
2022-07-17,NVDA,1683.0,5000589.0,20329307.0,5566062.0,0.555175
2022-07-17,OXY,113.0,325.0,2367.0,340939.0,0.4605521739130435
2022-07-17,PEP,66.0,872.0,5513.0,142032.0,0.575047619047619
2022-07-17,PFE,144.0,1953.0,9063.0,584265.0,0.37784782608695655
2022-07-17,PG,68.0,801.0,5056.0,89601.0,0.40221304347826087
2022-07-17,PM,206.0,36477.0,98091.0,2003482.0,0.315775
2022-07-17,PYPL,248.0,15819.0,71043.0,1001329.0,0.5548833333333333
2022-07-17,RCL,41.0,14.0,31.0,171718.0,0.22382666666666667
2022-07-17,SLB,245.0,32833.0,92550.0,2330942.0,0.27705833333333335
2022-07-17,T,428.0,34490.0,96003.0,3928626.0,0.5315124999999999
2022-07-17,TSLA,1578.0,40971.0,382956.0,6692429.0,0.5463250000000001
2022-07-17,V,158.0,11115.0,82205.0,511457.0,0.5115208333333333
2022-07-17,XOM,187.0,6471.0,19619.0,1350028.0,0.531025
2022-07-18,A,100.0,61.0,80.0,165441.0,0.5594869565217391
2022-07-18,AAL,529.0,44185.0,109093.0,4120864.0,0.536275
2022-07-18,AAP,40.0,32.0,90.0,607607.0,0.5049714285714285
2022-07-18,AAPL,3619.0,33558.0,214895.0,71416051.0,0.5578291666666667
2022-07-18,ABBV,168.0,409.0,2563.0,1112715.0,0.5609166666666666
2022-07-18,ABT,341.0,55453.0,135297.0,1563007.0,0.46900416666666667
2022-07-18,AEP,38.0,8.0,18.0,150888.0,0.6241666666666666
2022-07-18,AES,26.0,4.0,10.0,70858.0,0.50083
2022-07-18,AMD,875.0,4337.0,15768.0,9574048.0,0.5594791666666666
2022-07-18,AMZN,1348.0,8678.0,45414.0,11168419.0,0.5615875
2022-07-18,ATVI,71.0,99.0,417.0,188986.0,0.55485
2022-07-18,AVGO,260.0,694.0,4269.0,785709.0,0.5400333333333334
2022-07-18,BA,697.0,4868.0,15646.0,11752214.0,0.5741291666666667
2022-07-18,BIIB,100.0,654.0,2259.0,1296362.0,0.5024409090909091
2022-07-18,BKR,202.0,68567.0,163460.0,940968.0,0.46436666666666665
2022-07-18,BMY,66.0,210.0,1224.0,335204.0,0.6141949999999999
2022-07-18,C,472.0,3277.0,15169.0,3987781.0,0.5600625
2022-07-18,CB,47.0,61.0,50.0,73543.0,0.5465571428571429
2022-07-18,CCL,420.0,398.0,1664.0,3736538.0,0.5951739130434782
2022-07-18,CMG,90.0,24.0,200.0,358054.0,0.5390888888888888
2022-07-18,CRM,211.0,6459.0,37900.0,702268.0,0.6231125
2022-07-18,CVX,523.0,2955.0,18719.0,6887675.0,0.5930583333333334
2022-07-18,D,36.0,7.0,16.0,135717.0,0.3776235294117647
2022-07-18,DAL,464.0,811.0,2982.0,5040283.0,0.558608695652174
2022-07-18,DD,27.0,28.0,37.0,25271.0,0.5429181818181819
2022-07-18,DG,117.0,382.0,966.0,767513.0,0.6252333333333333
2022-07-18,DIS,895.0,71571.0,554019.0,15742365.0,0.5366083333333334
2022-07-18,DLTR,42.0,25.0,198.0,331681.0,0.5683214285714285
2022-07-18,DVN,99.0,7157.0,18342.0,514167.0,0.5001347826086956
2022-07-18,EA,55.0,38.0,28.0,255932.0,0.44617000000000007
2022-07-18,EBAY,57.0,52.0,190.0,383808.0,0.488015
2022-07-18,EL,35.0,0.0,9.0,99930.0,0.5599923076923077
2022-07-18,ENPH,242.0,497.0,1712.0,2049186.0,0.5337083333333333
2022-07-18,ES,843.0,1274.0,11601.0,3243952.0,0.5317666666666666
2022-07-18,F,572.0,5095.0,19677.0,2774385.0,0.5699083333333334
2022-07-18,FCX,426.0,51703.0,127697.0,3612055.0,0.5775916666666666
2022-07-18,GILD,126.0,94.0,367.0,368920.0,0.5607263157894737
2022-07-18,GOOG,885.0,3707.0,21017.0,10740490.0,0.5601458333333333
2022-07-18,GOOGL,1484.0,50909.0,305353.0,20574239.0,0.5456333333333333
2022-07-18,GS,1702.0,74479.0,383528.0,29932081.0,0.5262708333333334
2022-07-18,HON,33.0,18.0,45.0,90686.0,0.52223
2022-07-18,ILMN,36.0,25.0,75.0,184349.0,0.4142722222222222
2022-07-18,INTC,486.0,914.0,5135.0,8304474.0,0.5263166666666667
2022-07-18,JNJ,724.0,43376.0,112608.0,10083884.0,0.5471
2022-07-18,JPM,555.0,29137.0,136784.0,2843097.0,0.5259041666666667
2022-07-18,K,52.0,91.0,411.0,663751.0,0.4978045454545455
2022-07-18,KEY,80.0,246.0,1050.0,458000.0,0.5699545454545455
2022-07-18,KO,246.0,8613.0,60924.0,2145137.0,0.5492916666666666
2022-07-18,L,58.0,9.0,58.0,269902.0,0.5200153846153847
2022-07-18,LMT,643.0,56624.0,150193.0,6686353.0,0.5830958333333334
2022-07-18,MA,175.0,169.0,658.0,1626626.0,0.5734
2022-07-18,MDT,89.0,10.0,35.0,194774.0,0.5216590909090909
2022-07-18,META,1042.0,116353.0,380456.0,12504270.0,0.5211833333333333
2022-07-18,MNST,62.0,115.0,384.0,374136.0,0.5333619047619047
2022-07-18,MO,123.0,451.0,2126.0,635941.0,0.5871590909090909
2022-07-18,MPC,27.0,39.0,109.0,240704.0,0.5660294117647059
2022-07-18,MRNA,285.0,781.0,2796.0,1876150.0,0.5552374999999999
2022-07-18,MRO,46.0,12.0,35.0,223143.0,0.42299130434782606
2022-07-18,MSFT,905.0,18327.0,82025.0,5857620.0,0.5662416666666666
2022-07-18,MU,375.0,2319.0,15554.0,1986893.0,0.5518458333333334
2022-07-18,NCLH,267.0,228.0,334.0,1261924.0,0.492145
2022-07-18,NFLX,1874.0,35208.0,211209.0,20018364.0,0.5505666666666666
2022-07-18,NKE,192.0,1017.0,6138.0,503986.0,0.49094166666666667
2022-07-18,NUE,260.0,59950.0,145548.0,2258761.0,0.5623458333333333
2022-07-18,NVDA,2359.0,1681413.0,6513274.0,25197639.0,0.5621125
2022-07-18,OXY,398.0,1325.0,8566.0,3202107.0,0.5481916666666666
2022-07-18,PEP,152.0,2041.0,11100.0,1610765.0,0.5286958333333333
2022-07-18,PFE,365.0,1411.0,9771.0,1704975.0,0.5595875
2022-07-18,PG,111.0,768.0,4051.0,593152.0,0.5827708333333333
2022-07-18,PM,308.0,63501.0,153544.0,3254130.0,0.5278041666666667
2022-07-18,PYPL,431.0,8705.0,33306.0,2341538.0,0.5278625
2022-07-18,RCL,356.0,878.0,5109.0,2416326.0,0.387515
2022-07-18,REGN,141.0,5190.0,9182.0,1394153.0,0.46293333333333336
2022-07-18,SLB,339.0,63311.0,154080.0,2536862.0,0.4298875
2022-07-18,STZ,22.0,10.0,16.0,162815.0,0.5327153846153846
2022-07-18,T,551.0,50207.0,125447.0,2737129.0,0.5229333333333334
2022-07-18,TMO,56.0,66.0,411.0,442300.0,0.6105411764705883
2022-07-18,TSLA,4501.0,65303.0,525637.0,37513442.0,0.5360874999999999
2022-07-18,TSN,41.0,6.0,8.0,170202.0,0.5073571428571428
2022-07-18,V,318.0,9314.0,67406.0,1383527.0,0.5426833333333333
2022-07-18,XOM,381.0,7214.0,28041.0,898632.0,0.5909166666666666
2022-07-19,A,103.0,57.0,124.0,355267.0,0.5543416666666666
2022-07-19,AAL,437.0,21828.0,52273.0,6780207.0,0.5605125
2022-07-19,AAP,24.0,8.0,31.0,121218.0,0.543
2022-07-19,AAPL,4631.0,73624.0,436527.0,93738652.0,0.5352541666666667
2022-07-19,ABBV,147.0,2296.0,14100.0,722241.0,0.6177434782608696
2022-07-19,ABT,237.0,18997.0,45026.0,2952835.0,0.5640916666666667
2022-07-19,AEP,58.0,0.0,4.0,371591.0,0.5226875
2022-07-19,AES,34.0,8.0,18.0,370188.0,0.4615416666666667
2022-07-19,AMD,1378.0,7015.0,23726.0,9856955.0,0.5443875
2022-07-19,AMZN,2094.0,21642.0,116683.0,22596560.0,0.5479083333333333
2022-07-19,ATVI,91.0,158.0,1171.0,1457819.0,0.5088571428571429
2022-07-19,AVGO,169.0,2023.0,11696.0,818006.0,0.6279238095238094
2022-07-19,BA,809.0,5906.0,23093.0,8594655.0,0.5444749999999999
2022-07-19,BIIB,140.0,148.0,844.0,1017250.0,0.427775
2022-07-19,BKR,87.0,19029.0,44909.0,1107438.0,0.5233565217391305
2022-07-19,BMY,106.0,260.0,1537.0,739872.0,0.5101
2022-07-19,C,314.0,3082.0,13637.0,1969007.0,0.5586833333333333
2022-07-19,CB,46.0,72.0,762.0,268568.0,0.50941875
2022-07-19,CCL,571.0,3240.0,10982.0,7440808.0,0.5493666666666667
2022-07-19,CMG,69.0,114.0,739.0,720776.0,0.40831999999999996
2022-07-19,CRM,202.0,8685.0,49595.0,637873.0,0.5895333333333334
2022-07-19,CVX,438.0,2144.0,12419.0,8575111.0,0.5673208333333334
2022-07-19,D,25.0,9.0,40.0,69426.0,0.42284374999999996
2022-07-19,DAL,405.0,1756.0,12000.0,12957929.0,0.5372791666666666
2022-07-19,DD,80.0,57.0,72.0,253607.0,0.5776470588235294
2022-07-19,DG,110.0,189.0,1319.0,801346.0,0.5513590909090909
2022-07-19,DIS,1117.0,119532.0,947994.0,6264438.0,0.4597583333333333
2022-07-19,DLTR,26.0,8.0,88.0,206883.0,0.585264705882353
2022-07-19,DVN,105.0,3370.0,8760.0,784301.0,0.5747695652173913
2022-07-19,EA,86.0,128.0,516.0,909705.0,0.3551
2022-07-19,EBAY,50.0,44.0,161.0,282785.0,0.5716789473684211
2022-07-19,EL,62.0,149.0,1369.0,437169.0,0.544265
2022-07-19,ENPH,138.0,264.0,1437.0,1138089.0,0.5741833333333334
2022-07-19,ES,941.0,2259.0,18322.0,4380058.0,0.5257041666666666
2022-07-19,F,758.0,4032.0,12538.0,6097700.0,0.5413125
2022-07-19,FCX,184.0,22028.0,52430.0,1130137.0,0.5570083333333333
2022-07-19,GILD,172.0,309.0,2031.0,661243.0,0.4297666666666667
2022-07-19,GOOG,962.0,5026.0,31646.0,4393681.0,0.5373125
2022-07-19,GOOGL,1460.0,34980.0,200214.0,9974315.0,0.5347625
2022-07-19,GS,820.0,36312.0,141558.0,7954886.0,0.5519625
2022-07-19,HON,36.0,5.0,44.0,353664.0,0.6312277777777777
2022-07-19,ILMN,96.0,81.0,244.0,1224973.0,0.5399666666666667
2022-07-19,INTC,997.0,1090.0,6118.0,6346711.0,0.5269916666666666
2022-07-19,J,43.0,18.0,2.0,585690.0,0.492125
2022-07-19,JNJ,1425.0,26049.0,70605.0,28590852.0,0.5446833333333333
2022-07-19,JPM,573.0,8324.0,36409.0,2355750.0,0.5604666666666667
2022-07-19,K,45.0,57.0,325.0,406694.0,0.5686
2022-07-19,KEY,69.0,46.0,189.0,607666.0,0.6236238095238095
2022-07-19,KO,191.0,3561.0,10293.0,1700442.0,0.5502
2022-07-19,L,125.0,26.0,109.0,741594.0,0.5682578947368422
2022-07-19,LMT,823.0,24385.0,63805.0,13934377.0,0.5370458333333333
2022-07-19,MA,156.0,59.0,323.0,870563.0,0.5805304347826087
2022-07-19,MDT,123.0,52.0,282.0,306299.0,0.5357434782608695
2022-07-19,META,1991.0,532466.0,587972.0,19037905.0,0.5331166666666667
2022-07-19,MNST,87.0,123.0,779.0,1035567.0,0.5735636363636364
2022-07-19,MO,129.0,1814.0,8743.0,561265.0,0.5479130434782609
2022-07-19,MPC,73.0,17.0,104.0,242496.0,0.6065368421052632
2022-07-19,MRNA,340.0,1705.0,5418.0,994040.0,0.5747333333333333
2022-07-19,MRO,65.0,51.0,183.0,680002.0,0.5433722222222221
2022-07-19,MSFT,1547.0,34740.0,171140.0,8731210.0,0.5535625
2022-07-19,MU,367.0,6486.0,42921.0,2310560.0,0.5598500000000001
2022-07-19,NCLH,191.0,64.0,134.0,1635535.0,0.510190909090909
2022-07-19,NFLX,8290.0,95671.0,542271.0,138532294.0,0.53065
2022-07-19,NKE,361.0,725.0,6923.0,2436537.0,0.5798166666666666
2022-07-19,NUE,73.0,18992.0,44765.0,198063.0,0.5865545454545454
2022-07-19,NVDA,3886.0,1377784.0,8864255.0,18656728.0,0.6019125
2022-07-19,OXY,589.0,2113.0,15879.0,10267316.0,0.5378541666666666
2022-07-19,PEP,129.0,3148.0,16170.0,694565.0,0.551595652173913
2022-07-19,PFE,422.0,12849.0,57170.0,1266403.0,0.5266624999999999
2022-07-19,PG,134.0,1503.0,9811.0,575845.0,0.5502521739130435
2022-07-19,PM,125.0,18881.0,44558.0,364200.0,0.5308499999999999
2022-07-19,PYPL,527.0,11327.0,56442.0,1857715.0,0.5595208333333334
2022-07-19,RCL,242.0,828.0,4875.0,2506951.0,0.4770521739130435
2022-07-19,REGN,99.0,1949.0,3608.0,730997.0,0.4659047619047619
2022-07-19,SLB,108.0,19034.0,45078.0,720339.0,0.5216
2022-07-19,STZ,79.0,1000.0,1686.0,253849.0,0.46556
2022-07-19,T,412.0,22246.0,54360.0,1562555.0,0.5519291666666667
2022-07-19,TMO,111.0,125.0,1232.0,1396466.0,0.5828391304347826
2022-07-19,TSLA,8038.0,91824.0,577508.0,68650096.0,0.5440541666666666
2022-07-19,TSN,32.0,0.0,15.0,187182.0,0.56036
2022-07-19,V,385.0,7193.0,49546.0,1388516.0,0.5687375
2022-07-19,XOM,401.0,4282.0,14806.0,2699344.0,0.5378041666666666
2022-07-20,A,88.0,25.0,55.0,362145.0,0.5106
2022-07-20,AAL,400.0,10475.0,25623.0,3826588.0,0.5707625
2022-07-20,AAPL,4366.0,89153.0,571439.0,26450732.0,0.550125
2022-07-20,ABBV,159.0,1627.0,8985.0,945931.0,0.5518739130434782
2022-07-20,ABT,556.0,10029.0,25982.0,12389115.0,0.5391333333333334
2022-07-20,AEP,48.0,7.0,0.0,245070.0,0.5056857142857143
2022-07-20,AES,36.0,8.0,30.0,160437.0,0.43821818181818184
2022-07-20,AMD,1412.0,4429.0,22320.0,15242293.0,0.547075
2022-07-20,AMZN,2610.0,43460.0,247635.0,19207724.0,0.550775
2022-07-20,ATVI,98.0,238.0,916.0,377051.0,0.5561263157894737
2022-07-20,AVGO,153.0,1742.0,9882.0,1041520.0,0.5902173913043478
2022-07-20,BA,640.0,2228.0,8278.0,4681956.0,0.5673166666666667
2022-07-20,BIIB,570.0,725.0,2902.0,10026976.0,0.5587291666666666
2022-07-20,BKR,363.0,8662.0,21515.0,7901162.0,0.5442136363636364
2022-07-20,BMY,77.0,479.0,3371.0,497934.0,0.572347619047619
2022-07-20,C,293.0,13215.0,47624.0,1345471.0,0.5933458333333334
2022-07-20,CB,37.0,6.0,19.0,80021.0,0.5446615384615385
2022-07-20,CCL,589.0,498.0,2030.0,3955827.0,0.5557
2022-07-20,CMG,432.0,87165.0,857258.0,3489800.0,0.5046916666666666
2022-07-20,CRM,314.0,21905.0,134666.0,3454135.0,0.6013791666666667
2022-07-20,CVX,428.0,2571.0,14875.0,2566516.0,0.5740166666666667
2022-07-20,D,140.0,33.0,68.0,679235.0,0.5515818181818182
2022-07-20,DAL,242.0,244.0,1546.0,1148903.0,0.5534913043478261
2022-07-20,DD,89.0,92.0,360.0,732496.0,0.5524058823529412
2022-07-20,DG,84.0,64.0,186.0,511463.0,0.61276
2022-07-20,DIS,851.0,33063.0,218070.0,8482977.0,0.5560041666666667
2022-07-20,DLTR,71.0,20.0,87.0,136184.0,0.5407894736842106
2022-07-20,DVN,81.0,1836.0,4662.0,368696.0,0.4553590909090909
2022-07-20,EA,88.0,58.0,41.0,207239.0,0.5740888888888889
2022-07-20,EBAY,133.0,98.0,338.0,500080.0,0.5348285714285714
2022-07-20,EL,30.0,2.0,7.0,134758.0,0.5028583333333333
2022-07-20,ENPH,209.0,101.0,986.0,1727619.0,0.5427958333333334
2022-07-20,ES,1029.0,2892.0,29262.0,4138478.0,0.5310041666666666
2022-07-20,F,1094.0,12042.0,56993.0,13184216.0,0.5315458333333333
2022-07-20,FCX,220.0,10593.0,25880.0,2083233.0,0.5521260869565218
2022-07-20,GILD,114.0,99.0,457.0,286582.0,0.5451428571428572
2022-07-20,GOOG,898.0,4366.0,23023.0,4761187.0,0.5445041666666667
2022-07-20,GOOGL,1425.0,31041.0,186953.0,16933957.0,0.5473666666666667
2022-07-20,GS,534.0,22496.0,70458.0,3139631.0,0.5748624999999999
2022-07-20,HBAN,50.0,896.0,2779.0,891510.0,0.5145333333333333
2022-07-20,HON,70.0,109.0,272.0,444385.0,0.5676304347826087
2022-07-20,ILMN,42.0,17.0,48.0,214179.0,0.5341866666666667
2022-07-20,INTC,1827.0,321627.0,1378153.0,12256542.0,0.5625916666666667
2022-07-20,JNJ,564.0,13023.0,41787.0,4240686.0,0.5562916666666666
2022-07-20,JPM,9286.0,50700443.0,14114067.0,3940469.0,0.5385375
2022-07-20,K,69.0,36.0,253.0,2297141.0,0.4946066666666667
